K,Regret,ProcessTime,SpaceUsage
4060,2239.85817458812,1638518723561.0,86167200.0
4080,2250.452675847327,1621942292917.0,86360000.0
4100,2256.2339395839062,4943423640422.0,86745600.0
4120,2272.749093792225,4327428999795.0,86938400.0
4140,2281.0163282909098,3724171636371.0,87131200.0
4160,2271.653248570944,3421408837845.0,87516800.0
4180,2289.9633072728693,3283308594170.0,87709600.0
4200,2297.782114764029,3287268636846.0,88095200.0
4220,2331.9709763177607,3258440830538.0,88288000.0
4240,2332.710625305901,3113724230726.0,88480800.0
4260,2342.934442920191,3097836728844.0,88866400.0
4280,2365.261985172018,3087636827102.0,89059200.0
4300,2370.2970069880744,5254908040834.0,89444800.0
4320,2378.344568515166,4577602255535.0,89637600.0
4340,2394.031243844197,3933421721677.0,89830400.0
4360,2371.6984361081804,2664675211401.0,90216000.0
4380,2402.6559536456634,2004065289671.0,90408800.0
4400,2416.3216618451493,1961348801814.0,90601600.0
4420,2442.148206969872,1957046512152.0,90987200.0
4440,2443.809632320614,1966277571326.0,91180000.0
4460,2453.654072677813,1912462782500.0,91565600.0
4480,2468.6079660899704,1938454877225.0,91758400.0
4500,2482.2907478571387,5966303963876.0,91951200.0
4520,2489.004288561794,5056893746579.0,92336800.0
4540,2500.51279248716,4330859870604.0,92529600.0
4560,2481.3032648824924,3399142594100.0,92722400.0
4580,2511.208056024279,2129994761304.0,93108000.0
4600,2532.726334815083,2154499417923.0,93300800.0
4620,2541.66767907504,2157017032862.0,93686400.0
4640,2559.172999756235,2078196672820.0,93879200.0
4660,2568.4974866845428,2107147421050.0,94072000.0
4680,2563.1456582662,2089785025142.0,94457600.0
4700,2593.7650880039896,6589936305396.0,94650400.0
4720,2594.054207890332,5522278910928.0,94843200.0
4740,2608.7401880845164,3393455239720.0,95228800.0
4760,2593.4495058159314,4528889509225.0,95421600.0
4780,2626.188287274073,4496099951658.0,95614400.0
4800,2634.561249537516,4385051626627.0,96000000.0
4820,2661.3242823479486,4157208751217.0,96192800.0
4840,2663.3509563022126,4133932294636.0,96385600.0
4860,2683.496182294853,3047308858955.0,96771200.0
4880,2671.0899393921773,2050309670863.0,96964000.0
4900,2705.4471875236377,3968363981396.0,97156800.0
4920,2698.702032800545,3651304482622.0,97542400.0
4940,2718.976020874767,3164199361015.0,97735200.0
4960,2704.794372500488,2857065178854.0,97928000.0
4980,2731.9167649472533,2714808000380.0,98313600.0
5000,2762.992137520031,2633810797566.0,98506400.0
