K,Regret,ProcessTime,SpaceUsage
3500,1921.8593440224504,491736379890.0,23507200.0
3520,1954.8081798486464,658375363635.0,23507200.0
3540,1939.839330424034,663737927233.0,23507200.0
3560,1958.7183184244136,629801402122.0,23700000.0
3580,1946.6349812507167,619381198223.0,23700000.0
3600,1979.4318620316972,618993321362.0,23892800.0
3620,1979.3178717497285,622270159034.0,23892800.0
3640,2004.0580300631696,362417231963.0,23892800.0
3660,2017.2261171974565,346174859673.0,23892800.0
3680,2030.2007023068663,349039533224.0,24085600.0
3700,2033.7727561842175,395920415402.0,24085600.0
3720,2061.5491704787382,390458690507.0,24085600.0
3740,2055.560482134529,412537207367.0,24278400.0
3760,2062.135378303804,415123229902.0,24278400.0
3780,2058.784741261497,411156568123.0,24278400.0
3800,2081.7688164289743,400922992262.0,24471200.0
3820,2100.8725896533383,397162398455.0,24471200.0
3840,2119.488816449187,393721753666.0,24471200.0
3860,2124.251053493352,398148037071.0,24664000.0
3880,2133.0925098249863,402896708103.0,24664000.0
3900,2144.083403634588,615725142882.0,24664000.0
3920,2168.634276048881,799200410570.0,24856800.0
3940,2166.5570709867475,738625243641.0,24856800.0
3960,2169.495973672946,430431046130.0,24856800.0
3980,2169.6190174641424,437355649292.0,25049600.0
4000,2197.807535261523,430328196336.0,25049600.0
4020,2209.2089964695097,429761566508.0,25049600.0
4040,2224.821164231028,416756636126.0,25242400.0
4060,2239.85817458812,415223534294.0,25242400.0
4080,2250.452675847327,406036491492.0,25242400.0
4100,2256.2339395839062,649502067219.0,25435200.0
4120,2272.749093792225,826974996738.0,25435200.0
4140,2281.0163282909098,817383858435.0,25435200.0
4160,2271.653248570944,498919498688.0,25435200.0
4180,2289.9633072728693,459963795680.0,25628000.0
4200,2297.782114764029,451714383906.0,25628000.0
4220,2331.9709763177607,457296880997.0,25628000.0
4240,2332.710625305901,462118857898.0,25820800.0
4260,2342.934442920191,453895086009.0,25820800.0
4280,2365.261985172018,445759872277.0,25820800.0
4300,2370.2970069880744,737301774590.0,26013600.0
4320,2378.344568515166,918345303074.0,26013600.0
4340,2394.031243844197,900660284640.0,26013600.0
4360,2371.6984361081804,898706222209.0,26206400.0
4380,2402.6559536456634,885580106424.0,26206400.0
4400,2416.3216618451493,865180470375.0,26206400.0
4420,2442.148206969872,828804205375.0,26206400.0
4440,2443.809632320614,816344857855.0,26399200.0
4460,2453.654072677813,795551393052.0,26399200.0
4480,2468.6079660899704,790186360069.0,26399200.0
4500,2482.2907478571387,817455533328.0,26592000.0
4520,2489.004288561794,998971239227.0,26592000.0
4540,2500.51279248716,976549245265.0,26592000.0
4560,2481.3032648824924,913038422247.0,26784800.0
4580,2511.208056024279,905347181849.0,26784800.0
4600,2532.726334815083,872099763338.0,26784800.0
4620,2541.66767907504,836797251973.0,26784800.0
4640,2559.172999756235,843966126843.0,26977600.0
4660,2568.4974866845428,827072873066.0,26977600.0
4680,2563.1456582662,816842836491.0,26977600.0
4700,2593.7650880039896,838985296123.0,27170400.0
4720,2594.054207890332,1018997999429.0,27170400.0
4740,2608.7401880845164,994223004063.0,27170400.0
4760,2593.4495058159314,931820243497.0,27170400.0
4780,2626.188287274073,557927542684.0,27363200.0
4800,2634.561249537516,549341147821.0,27363200.0
4820,2661.3242823479486,538422489780.0,27363200.0
4840,2663.3509563022126,509851035123.0,27556000.0
4860,2683.496182294853,501634296727.0,27556000.0
4880,2671.0899393921773,499521973966.0,27556000.0
4900,2705.4471875236377,709686331843.0,27748800.0
4920,2698.702032800545,620724359593.0,27748800.0
4940,2718.976020874767,621300064708.0,27748800.0
4960,2704.794372500488,611377153895.0,27748800.0
4980,2731.9167649472533,609045903315.0,27941600.0
5000,2762.992137520031,595394750246.0,27941600.0
