K,I,Regret,ProcessTime,SpaceUsage
280,8,153.1249995096068,8624361297.0,17447916.0
280,9,153.45664358051312,8405926830.0,17447916.0
280,10,157.41359185191823,8332468495.0,17447916.0
280,11,153.74373513181686,8386935825.0,17447916.0
280,12,153.91812621182763,8350312159.0,17447916.0
280,13,147.8596055393235,8212217684.0,17447916.0
280,14,148.77354759136605,8174670652.0,17447916.0
280,15,141.78570212979585,8151367407.0,17447916.0
280,16,147.55501459282115,8249466962.0,17447916.0
280,17,148.420773739653,8142864314.0,17447916.0
280,18,152.29539305010846,8112477445.0,17447916.0
280,19,157.57333311889698,8268886438.0,17447916.0
300,0,160.35840390966916,9720010237.0,18026316.0
300,1,154.7197568090594,14585640285.0,18026316.0
300,2,167.71312236434545,15896591272.0,18026316.0
300,3,155.65739134164335,15889090177.0,18026316.0
300,4,160.31458549367852,15820505316.0,18026316.0
300,5,157.26403806436852,15804985161.0,18026316.0
300,6,151.34629894624663,16059378869.0,18026316.0
300,7,160.23557418147675,15697328737.0,18026316.0
300,8,168.35093628090425,12510004667.0,18026316.0
300,9,173.47386484138778,8068796392.0,18026316.0
300,10,170.8066199314836,8021696728.0,18026316.0
300,11,163.10724509789458,8043772032.0,18026316.0
300,12,167.77798223909946,7967703988.0,18026316.0
300,13,155.83300822192345,7990453514.0,18026316.0
300,14,152.42769358249924,7965375777.0,18026316.0
300,15,150.61920871475033,7974291565.0,18026316.0
300,16,157.6880572790917,7985353786.0,18026316.0
300,17,166.69924786278744,8050340969.0,18026316.0
300,18,149.07650216717903,8073238437.0,18026316.0
300,19,162.0751412975363,8045955414.0,18026316.0
320,0,166.84287684157454,9028203390.0,18411916.0
320,1,172.9413927419243,9271595902.0,18411916.0
320,2,180.54618054395604,9373382235.0,18411916.0
320,3,166.284130872435,9412467683.0,18411916.0
320,4,176.2508661293131,9515004176.0,18411916.0
320,5,172.36865024284464,9539510839.0,18411916.0
320,6,179.1078876511074,9652827872.0,18411916.0
320,7,174.5707424109003,9652175428.0,18411916.0
320,8,175.6114154103385,9502317857.0,18411916.0
320,9,166.21852152608386,9470662799.0,18411916.0
320,10,167.39386462272597,9457474432.0,18411916.0
320,11,168.7910454826796,9520730108.0,18411916.0
320,12,173.72938361037745,9505978167.0,18411916.0
320,13,172.8813970177514,9563721963.0,18411916.0
320,14,177.38470010103066,9413931413.0,18411916.0
320,15,171.68148630630768,9398153062.0,18411916.0
320,16,171.1623984353448,9386811391.0,18411916.0
320,17,164.87202899541066,9397239235.0,18411916.0
320,18,168.9514472382279,9335446293.0,18411916.0
320,19,166.2813718686731,9379227075.0,18411916.0
340,0,183.45103670681243,10072291925.0,18797516.0
340,1,173.4194690378011,10034979923.0,18797516.0
340,2,184.38043656187284,10074281453.0,18797516.0
340,3,180.47276308134357,10017986009.0,18797516.0
340,4,184.1532778078628,10139394723.0,18797516.0
340,5,177.15537964745758,10118093192.0,18797516.0
340,6,180.136905422735,10034426142.0,18797516.0
340,7,183.96378505023404,9960056214.0,18797516.0
340,8,185.53045514279967,9990248170.0,18797516.0
340,9,185.37399992110988,9954975864.0,18797516.0
340,10,183.30241663127015,9983641083.0,18797516.0
340,11,185.75771860262296,10032116685.0,18797516.0
340,12,189.11804616263592,10156975575.0,18797516.0
340,13,191.84894186150217,10214522885.0,18797516.0
340,14,185.641622009948,10225484451.0,18797516.0
340,15,181.5496589768681,10254978621.0,18797516.0
340,16,186.71580104017264,10569098278.0,18797516.0
340,17,186.56358394814092,10216792902.0,18797516.0
340,18,189.62283760826804,10159558398.0,18797516.0
340,19,175.59653143833424,10196557653.0,18797516.0
360,0,191.09124421602948,10672125753.0,19183116.0
360,1,195.70222974754984,10690375355.0,19183116.0
360,2,198.130956323018,10696760487.0,19183116.0
360,3,189.0378334710392,10535971505.0,19183116.0
360,4,196.93887254164176,10508556066.0,19183116.0
360,5,195.48555706442252,10495959037.0,19183116.0
360,6,185.45822975240853,10546332584.0,19183116.0
360,7,191.7892316893873,10483302592.0,19183116.0
360,8,184.1203056787567,10554804571.0,19183116.0
360,9,189.46330819742585,10401157589.0,19183116.0
360,10,194.47333320560327,10397799032.0,19183116.0
360,11,191.6020091027646,10452074142.0,19183116.0
360,12,199.48342323520876,10533348782.0,19183116.0
360,13,188.01964330757136,10630305083.0,19183116.0
360,14,191.5224268126731,10528594331.0,19183116.0
360,15,189.3416413572608,10560533881.0,19183116.0
360,16,192.4507147496957,10599230893.0,19183116.0
360,17,190.86582445017672,10544927235.0,19183116.0
360,18,200.44326851455045,10652135236.0,19183116.0
360,19,188.3945870353166,10743818099.0,19183116.0
380,0,202.5592379642692,11277785802.0,19568716.0
380,1,208.76769986761408,11313471544.0,19568716.0
380,2,200.3219097840525,11206454954.0,19568716.0
380,3,209.1741640092773,11236929540.0,19568716.0
380,4,189.4114683239692,11309751830.0,19568716.0
380,5,210.32663949357885,11649116930.0,19568716.0
380,6,210.41934223855063,11423518115.0,19568716.0
380,7,209.5955719612269,11390786891.0,19568716.0
380,8,208.31357553839507,11286867144.0,19568716.0
380,9,205.3133795843472,11206234829.0,19568716.0
380,10,205.58099821824587,11202593597.0,19568716.0
380,11,213.37308986592424,11297052268.0,19568716.0
380,12,209.61598505403217,11327253719.0,19568716.0
380,13,207.7460882708342,11254342165.0,19568716.0
380,14,193.94176056124527,11224480301.0,19568716.0
380,15,208.91688226287607,11237214994.0,19568716.0
380,16,204.97514366310637,11283532721.0,19568716.0
380,17,204.1500185980584,11182221760.0,19568716.0
380,18,216.62657453096503,11401878266.0,19568716.0
380,19,207.2690148146961,11337756523.0,19568716.0
400,0,213.40688602308435,13175625249.0,20147116.0
400,1,208.3812071993508,19857416070.0,20147116.0
400,2,218.0168290881916,21255506663.0,20147116.0
400,3,223.7815986525044,21033748201.0,20147116.0
400,4,210.14668237848775,20934380529.0,20147116.0
400,5,213.36151885454487,20606747630.0,20147116.0
400,6,223.1962655397673,20592493001.0,20147116.0
400,7,226.4290563887505,20690266401.0,20147116.0
400,8,226.35090763910375,20489165847.0,20147116.0
400,9,216.3903187727172,20470768076.0,20147116.0
400,10,215.7564321630712,20569906101.0,20147116.0
400,11,221.86801718730575,20729680723.0,20147116.0
400,12,218.8639257057258,20805581892.0,20147116.0
400,13,211.8818429923796,20690810508.0,20147116.0
400,14,218.2231157553049,20718036759.0,20147116.0
400,15,219.9379329924084,20605795311.0,20147116.0
400,16,211.19843971655263,20564430868.0,20147116.0
400,17,208.93348244450303,19490800402.0,20147116.0
400,18,210.1175515850973,10837571010.0,20147116.0
400,19,219.1836927028669,10839527478.0,20147116.0
420,0,226.6697231683266,11552848003.0,20339916.0
420,1,234.01883305765196,11036236349.0,20339916.0
420,2,230.78287125204795,11523818229.0,20339916.0
420,3,221.15169330031236,11480530592.0,20339916.0
420,4,220.8984146061101,11534636962.0,20339916.0
420,5,225.7398841905401,11486160974.0,20339916.0
420,6,223.1814201659264,11478661974.0,20339916.0
420,7,214.88797161693952,11554242364.0,20339916.0
420,8,221.97944997723403,11431802264.0,20339916.0
420,9,232.45372750664737,11427675068.0,20339916.0
420,10,216.2902931868026,11342663685.0,20339916.0
420,11,223.0439991340275,11379235543.0,20339916.0
420,12,216.71627144840733,11431322455.0,20339916.0
420,13,230.08150608681075,11459422624.0,20339916.0
420,14,230.44689201374916,11444220240.0,20339916.0
420,15,224.35952516469015,11358847655.0,20339916.0
420,16,230.0267598693552,11384854220.0,20339916.0
420,17,217.26015379769115,11444250826.0,20339916.0
420,18,228.21634527656497,11338776640.0,20339916.0
420,19,222.4555888404804,11424083804.0,20339916.0
440,0,230.42486618093292,11995163189.0,20725516.0
440,1,243.42563557972295,11991627463.0,20725516.0
440,2,225.72555206390325,12004137164.0,20725516.0
440,3,221.46932535063263,11949933982.0,20725516.0
440,4,240.1112265995779,11962899494.0,20725516.0
440,5,236.845436716378,11927613022.0,20725516.0
440,6,225.80495877354275,11861974599.0,20725516.0
440,7,242.21688396794724,11882425583.0,20725516.0
440,8,225.87446550137253,11760415969.0,20725516.0
440,9,248.94151041129092,11781327499.0,20725516.0
440,10,230.1595331689476,11754307981.0,20725516.0
440,11,233.9985349757933,11834322327.0,20725516.0
440,12,238.5682881070896,11301896792.0,20725516.0
440,13,243.23459922907247,11849193253.0,20725516.0
440,14,231.85031085955876,11872124542.0,20725516.0
440,15,224.3959348415548,11905105164.0,20725516.0
440,16,234.72464256109208,11963328866.0,20725516.0
440,17,222.1412896648257,11987922527.0,20725516.0
440,18,248.83627183428476,11918990850.0,20725516.0
440,19,248.8831833433508,11926954977.0,20725516.0
460,0,243.8538692002806,13621655605.0,21111116.0
460,1,249.40440437998384,13769119537.0,21111116.0
460,2,240.1075968932164,13886286857.0,21111116.0
460,3,253.99437100613093,13892779229.0,21111116.0
460,4,241.1131112560034,13818923062.0,21111116.0
460,5,239.42278496408008,13702213479.0,21111116.0
460,6,234.89093755761635,13636585343.0,21111116.0
460,7,243.2024405920851,13703519785.0,21111116.0
460,8,246.22827872545997,13742158292.0,21111116.0
460,9,241.67030997958875,13656583314.0,21111116.0
460,10,246.99989665712675,13682860441.0,21111116.0
460,11,244.9704370693377,13704689978.0,21111116.0
460,12,240.45914938224908,13633177407.0,21111116.0
460,13,241.43100594522977,13781519449.0,21111116.0
460,14,252.51699603448776,13639001602.0,21111116.0
460,15,237.1305040748367,13824975170.0,21111116.0
460,16,246.6674148876492,13594067356.0,21111116.0
460,17,239.2430660811733,13576915707.0,21111116.0
460,18,243.50257061030675,13714358149.0,21111116.0
460,19,263.1976254219416,13602687765.0,21111116.0
480,0,239.4914815976102,14567408365.0,21496716.0
480,1,259.0875094258203,14327234854.0,21496716.0
480,2,257.09657670010574,14348288418.0,21496716.0
480,3,250.4972150560498,14148869672.0,21496716.0
480,4,262.77646109741056,14061576129.0,21496716.0
480,5,251.4747227634697,14130987692.0,21496716.0
480,6,255.98266940561228,14096179440.0,21496716.0
480,7,254.52332341697297,14172757297.0,21496716.0
480,8,255.70897809373412,14110319361.0,21496716.0
480,9,234.8063712539009,14089387668.0,21496716.0
480,10,251.91786078369788,13992537223.0,21496716.0
480,11,256.6831976473616,14031037326.0,21496716.0
480,12,257.28586746607346,13957555926.0,21496716.0
480,13,252.50203619458028,13923352208.0,21496716.0
480,14,261.8938797484016,14058606165.0,21496716.0
480,15,264.6469558242341,14135840197.0,21496716.0
480,16,255.37504811222303,14185431399.0,21496716.0
480,17,265.665690387245,14338419117.0,21496716.0
480,18,255.4343740535865,14164922883.0,21496716.0
480,19,254.53561013760185,14234059819.0,21496716.0
500,0,257.8095016957516,14749749617.0,21882316.0
500,1,264.28400916980365,12952551737.0,21882316.0
500,2,262.66526761961563,14084260151.0,21882316.0
500,3,260.28394696653106,14073759954.0,21882316.0
500,4,266.0938763462407,13981141357.0,21882316.0
500,5,255.9307367772683,13935253890.0,21882316.0
500,6,269.59838218226054,13898473037.0,21882316.0
500,7,272.2883305958648,13671309949.0,21882316.0
500,8,272.0111258096364,13678149302.0,21882316.0
500,9,266.3383222027353,13689357031.0,21882316.0
500,10,252.26209241039444,13539317068.0,21882316.0
500,11,269.5984343916072,13408738400.0,21882316.0
500,12,261.58204566587733,13435597036.0,21882316.0
500,13,268.3694196717273,13377107571.0,21882316.0
500,14,262.6188099673048,13383790009.0,21882316.0
500,15,267.7392136931566,13455319046.0,21882316.0
500,16,272.1966811240267,13553616773.0,21882316.0
500,17,260.956385930753,13613800840.0,21882316.0
500,18,270.2577713372508,13606209802.0,21882316.0
500,19,274.3803436279971,13550742349.0,21882316.0
520,0,271.93306592442724,14009099038.0,22267916.0
520,1,275.8187719932706,14076959830.0,22267916.0
520,2,274.67207496996343,13971552248.0,22267916.0
520,3,280.5406698076575,14011325807.0,22267916.0
520,4,281.15938122098834,13894156078.0,22267916.0
520,5,284.55845326985,13924470268.0,22267916.0
520,6,295.62857125813355,13958510537.0,22267916.0
520,7,290.71710812971247,13829719698.0,22267916.0
520,8,293.84869952729866,14014160119.0,22267916.0
520,9,282.34214771620714,13436888239.0,22267916.0
520,10,293.7073602779,13997064217.0,22267916.0
520,11,284.27549264875904,14032846928.0,22267916.0
520,12,274.0033922127762,13973506216.0,22267916.0
520,13,270.7434442534362,13965753294.0,22267916.0
520,14,285.9267564057977,14047637775.0,22267916.0
520,15,284.0246713240271,13922212227.0,22267916.0
520,16,289.76779258630694,13850603226.0,22267916.0
520,17,274.6909835062848,13882467059.0,22267916.0
520,18,271.58463413125367,13919635966.0,22267916.0
520,19,269.4407891143864,13954719320.0,22267916.0
540,0,281.3269086404171,14449534265.0,22460716.0
540,1,282.42067460133256,14488550765.0,22460716.0
540,2,293.2365598158149,14559700632.0,22460716.0
540,3,282.9786948860947,14422891057.0,22460716.0
540,4,284.72619376192193,14579955158.0,22460716.0
540,5,289.6915812782324,14634672268.0,22460716.0
540,6,297.24718954416375,14635487550.0,22460716.0
540,7,288.50608487818914,14594931895.0,22460716.0
540,8,296.329417197781,14565931525.0,22460716.0
540,9,290.6144483742453,14568653424.0,22460716.0
540,10,303.4322812222054,14499834756.0,22460716.0
540,11,288.27488786176616,14343204481.0,22460716.0
540,12,297.5486781850475,14327759145.0,22460716.0
540,13,290.463305632824,14428148360.0,22460716.0
540,14,280.6285229935333,13909968279.0,22460716.0
540,15,289.8036213973476,14449008119.0,22460716.0
540,16,285.0539793348173,14454276504.0,22460716.0
540,17,286.4249135087216,14597070662.0,22460716.0
540,18,291.07835203286027,14655796601.0,22460716.0
540,19,286.4872342180287,14603138175.0,22460716.0
560,0,295.2861623989264,15262376193.0,22846316.0
560,1,288.9472805187417,15127748126.0,22846316.0
