K,I,Regret,ProcessTime,SpaceUsage
300,10,157.72404828952492,53665521182.0,58224000.0
300,11,162.42990965952114,53648952243.0,58224000.0
300,12,162.68805631547195,53588724850.0,58224000.0
300,13,162.8465184015736,53735004071.0,58224000.0
300,14,155.72586740649396,53753806453.0,58224000.0
300,15,153.25617022060183,53550464514.0,58224000.0
300,16,160.78939731990982,53597820899.0,58224000.0
300,17,148.89757356842958,53715792015.0,58224000.0
300,18,158.91329431429918,53770910826.0,58224000.0
300,19,149.47376275084133,53546608311.0,58224000.0
320,0,160.9760988167832,62506187590.0,62080000.0
320,1,168.79623439277324,62588395309.0,62080000.0
320,2,165.95967247675108,62492018767.0,62080000.0
320,3,170.97280105033082,62471509848.0,62080000.0
320,4,170.90246216707243,62639054760.0,62080000.0
320,5,159.1952906826248,62678684777.0,62080000.0
320,6,172.8392238930241,62525760956.0,62080000.0
320,7,167.6094278324111,62568728858.0,62080000.0
320,8,171.25022227009012,62758578040.0,62080000.0
320,9,165.42160387955897,87752756644.0,62080000.0
320,10,162.4098276802313,64918261623.0,62080000.0
320,11,168.45522121635966,63751358377.0,62080000.0
320,12,167.0714793264258,63545685431.0,62080000.0
320,13,172.80361236899768,63568846781.0,62080000.0
320,14,168.02461153393085,63736227615.0,62080000.0
320,15,173.6577732065709,65388292390.0,62080000.0
320,16,178.7007751195203,65317949586.0,62080000.0
320,17,172.67839616898638,63700604966.0,62080000.0
320,18,171.80893334399013,63666834201.0,62080000.0
320,19,173.01901857292333,63526751116.0,62080000.0
340,0,181.0490215183596,74566640606.0,65936000.0
340,1,178.09311078186605,74682040290.0,65936000.0
340,2,175.89839290622254,74539346734.0,65936000.0
340,3,181.7625028021944,72512727491.0,65936000.0
340,4,177.7004883848525,72267153431.0,65936000.0
340,5,181.6987789290584,72288009444.0,65936000.0
340,6,181.13072602313008,72308163450.0,65936000.0
340,7,180.01331154754536,72299673551.0,65936000.0
340,8,182.4375824242433,72342916914.0,65936000.0
340,9,176.5662509948317,72934345446.0,65936000.0
340,10,175.65759068505108,73429280874.0,65936000.0
340,11,169.43041283365142,73451849431.0,65936000.0
340,12,173.490005209247,73008037803.0,65936000.0
340,13,170.7873365091364,72658731545.0,65936000.0
340,14,181.15815924218188,72729687170.0,65936000.0
340,15,173.9434244061018,72768364486.0,65936000.0
340,16,181.20268250928112,72835679923.0,65936000.0
340,17,186.50981431322276,72935765751.0,65936000.0
340,18,173.81991555472737,73007771717.0,65936000.0
340,19,175.74579694542894,72866668055.0,65936000.0
360,0,183.98135116010303,83970179543.0,69792000.0
360,1,186.81985509443373,83925911525.0,69792000.0
360,2,193.83884877012557,83877758349.0,69792000.0
360,3,190.48938871357245,83417247889.0,69792000.0
360,4,187.89794233113133,83443227256.0,69792000.0
360,5,183.9299589011102,83428520056.0,69792000.0
360,6,177.05174320054013,83466359439.0,69792000.0
360,7,195.08197854180665,83343185153.0,69792000.0
360,8,193.01465431624055,83459054582.0,69792000.0
360,9,192.81322956428488,83351877882.0,69792000.0
360,10,195.7027941807124,83214537468.0,69792000.0
360,11,188.4012364838899,83378789292.0,69792000.0
360,12,188.22437852516688,83433749408.0,69792000.0
360,13,191.66432242225216,83454573409.0,69792000.0
360,14,191.39664589506984,83173580296.0,69792000.0
360,15,189.49973553948067,83420843731.0,69792000.0
360,16,189.18617488819325,83515546448.0,69792000.0
360,17,194.77256827992025,83372448217.0,69792000.0
360,18,187.94644009946435,83515707019.0,69792000.0
360,19,186.89049124942144,83401632232.0,69792000.0
380,0,192.77006387087965,96364562753.0,73648000.0
380,1,190.06631230037405,96333364753.0,73648000.0
380,2,197.2484248364636,96295919319.0,73648000.0
380,3,202.02016022364,96375479449.0,73648000.0
380,4,200.85203297650853,96422758760.0,73648000.0
380,5,191.68660345798097,96345839173.0,73648000.0
380,6,204.15883021329188,96501567997.0,73648000.0
380,7,190.7427438583433,96324746936.0,73648000.0
380,8,193.6699965653912,96413245919.0,73648000.0
380,9,200.8769387786097,96406773171.0,73648000.0
380,10,202.56037412675744,96549682046.0,73648000.0
380,11,194.64083142227807,96360695974.0,73648000.0
380,12,201.82006242312423,96233393414.0,73648000.0
380,13,204.83028628044133,96398256367.0,73648000.0
380,14,194.36580755526813,96270238180.0,73648000.0
380,15,193.5703286426119,96250862332.0,73648000.0
380,16,194.8251627983948,96336708334.0,73648000.0
380,17,191.49655488530576,96297976611.0,73648000.0
380,18,198.87269721838132,96423820772.0,73648000.0
380,19,192.8764113542536,96371151916.0,73648000.0
400,0,203.29472660950552,110103462836.0,77504000.0
400,1,203.49043063276005,109953827826.0,77504000.0
400,2,209.33176034625308,110058399728.0,77504000.0
400,3,203.97372324909503,109898882242.0,77504000.0
400,4,208.97719093128944,110011307916.0,77504000.0
400,5,207.55179750884844,109992139880.0,77504000.0
400,6,213.63238434637395,109985857331.0,77504000.0
400,7,205.21715251725564,110074791828.0,77504000.0
400,8,209.3820897871232,110184766357.0,77504000.0
400,9,203.07296649486204,110070843922.0,77504000.0
400,10,210.99200218626171,110012549570.0,77504000.0
400,11,202.39425477643377,109887876486.0,77504000.0
400,12,213.8572833694759,110190438199.0,77504000.0
400,13,214.39730480735423,110114775175.0,77504000.0
400,14,210.6513075106467,110057748637.0,77504000.0
400,15,215.26934765867068,110105840994.0,77504000.0
400,16,217.70728531221715,110023762143.0,77504000.0
400,17,212.01405643305705,110173990756.0,77504000.0
400,18,215.2081548175,110224778618.0,77504000.0
400,19,213.78649338172104,110140953508.0,77504000.0
420,0,222.858857606186,126522353656.0,81360000.0
420,1,209.8732022613509,126499069159.0,81360000.0
420,2,219.78910154192644,127210015663.0,81360000.0
420,3,211.017847551033,127739125159.0,81360000.0
420,4,228.0671999590502,127479970118.0,81360000.0
420,5,226.18537950899676,127122186852.0,81360000.0
420,6,222.4748931702632,127854549890.0,81360000.0
420,7,228.8161002375068,127804443156.0,81360000.0
420,8,220.03872811495808,127373497548.0,81360000.0
420,9,210.2081726295864,127254583845.0,81360000.0
420,10,206.9560490057336,127277731729.0,81360000.0
420,11,220.15236289109137,127336091889.0,81360000.0
420,12,220.7023586335081,127378750779.0,81360000.0
420,13,217.26832156278124,127332685303.0,81360000.0
420,14,213.02668688263,127333284789.0,81360000.0
420,15,213.5781546202857,127196187969.0,81360000.0
420,16,215.90970397948996,126575045598.0,81360000.0
420,17,212.50667667191485,126468997896.0,81360000.0
420,18,230.96392093976337,126993966674.0,81360000.0
420,19,217.37625034075663,126851369468.0,81360000.0
440,0,227.31293886518216,144678804568.0,85216000.0
440,1,228.5660426002057,145171119998.0,85216000.0
440,2,231.2930475649296,145021145440.0,85216000.0
440,3,220.24611396952676,144840386929.0,85216000.0
440,4,229.6351083106624,144245348733.0,85216000.0
440,5,219.9366839015543,144825717464.0,85216000.0
440,6,225.9833719492856,144427230906.0,85216000.0
440,7,228.8658985316712,144577739578.0,85216000.0
440,8,228.4328866604975,144444759887.0,85216000.0
440,9,224.68240881611928,144666114032.0,85216000.0
440,10,234.82561705709895,144771587648.0,85216000.0
440,11,221.3414211371998,145054581306.0,85216000.0
440,12,224.84672113658365,145387771014.0,85216000.0
440,13,224.2242056037269,145198387646.0,85216000.0
440,14,227.10751437467425,144873548784.0,85216000.0
440,15,223.16687729000316,144792183234.0,85216000.0
440,16,234.8858285059558,145068166991.0,85216000.0
440,17,233.3737034470872,144782508542.0,85216000.0
440,18,227.29512328919623,145090993850.0,85216000.0
440,19,230.82196014485197,145037264191.0,85216000.0
460,0,222.7950390430894,163600650355.0,89072000.0
460,1,233.25571536095816,164455388399.0,89072000.0
460,2,238.62234019407268,164258182788.0,89072000.0
460,3,240.08482528083863,163943720692.0,89072000.0
460,4,238.15744942521445,163967372956.0,89072000.0
460,5,225.79616816351032,163796099187.0,89072000.0
460,6,238.94658853958785,163881025169.0,89072000.0
460,7,244.10817493522077,163915856979.0,89072000.0
460,8,234.83669990753785,164100879433.0,89072000.0
460,9,233.814610709673,164254226274.0,89072000.0
460,10,235.6357831677787,164347597636.0,89072000.0
460,11,237.58802586403792,164131510254.0,89072000.0
460,12,225.9590197615844,164331689901.0,89072000.0
460,13,225.53266840708963,164139582834.0,89072000.0
460,14,251.09078569452515,164787750023.0,89072000.0
460,15,247.3005575405968,167170104380.0,89072000.0
460,16,228.45437141900968,166115733078.0,89072000.0
460,17,232.08557089610557,166769731334.0,89072000.0
460,18,246.66357685237563,167387685246.0,89072000.0
460,19,234.33787421846893,168352816516.0,89072000.0
480,0,252.84213383425785,187148384489.0,92928000.0
480,1,237.3250249773484,187388670656.0,92928000.0
480,2,243.073457204684,187881410614.0,92928000.0
480,3,250.16569213445436,187660322228.0,92928000.0
480,4,250.30360978622355,187716772538.0,92928000.0
480,5,245.9263109450198,185899703597.0,92928000.0
480,6,252.25924163926493,183703178918.0,92928000.0
480,7,247.26645812833743,183858050328.0,92928000.0
480,8,258.5311449105663,184681581946.0,92928000.0
480,9,242.5454916158131,184918761415.0,92928000.0
480,10,252.4069321844996,184890989223.0,92928000.0
480,11,235.1953232934364,185020002081.0,92928000.0
480,12,238.23936540123955,184233623806.0,92928000.0
480,13,246.63856298328773,184851888923.0,92928000.0
480,14,252.5755257078915,184073355566.0,92928000.0
480,15,258.3708882189182,184786153001.0,92928000.0
480,16,235.8965960959452,184004071945.0,92928000.0
480,17,240.13446912885192,183626192993.0,92928000.0
480,18,251.40011683135808,183736067453.0,92928000.0
480,19,260.1688770669612,184135598019.0,92928000.0
500,0,256.1159168305978,203370089343.0,96784000.0
500,1,255.2106514905028,205218768052.0,96784000.0
500,2,251.82672147234052,205318883818.0,96784000.0
500,3,256.26012629108885,205317090590.0,96784000.0
500,4,258.67666334751226,205452004013.0,96784000.0
500,5,263.23026245960165,205178249424.0,96784000.0
500,6,270.99815418103293,205152708487.0,96784000.0
500,7,250.38063249549907,205564452904.0,96784000.0
500,8,243.82454487039087,217511783761.0,96784000.0
500,9,240.76856105372767,209434323103.0,96784000.0
500,10,252.31962585923563,214353315517.0,96784000.0
500,11,252.53097958454592,208611367782.0,96784000.0
500,12,254.0138109535546,206415519007.0,96784000.0
500,13,266.1904598857101,203966447601.0,96784000.0
500,14,254.37312118279675,205122733472.0,96784000.0
500,15,268.65054836324646,206747051363.0,96784000.0
500,16,269.8088050125486,205559287963.0,96784000.0
500,17,251.5897119039128,205709584124.0,96784000.0
500,18,247.55447132351776,205605987725.0,96784000.0
500,19,262.30986023978755,204651484954.0,96784000.0
520,0,258.61950101982814,227677465548.0,100640000.0
520,1,271.14373108315687,227176966401.0,100640000.0
520,2,252.0159599403623,226976416506.0,100640000.0
520,3,266.8889574356817,227814751780.0,100640000.0
520,4,252.0657333535817,227150272315.0,100640000.0
520,5,264.5502328127212,227362364674.0,100640000.0
520,6,260.29630146543786,226866748434.0,100640000.0
520,7,265.9715156829065,226573421620.0,100640000.0
520,8,269.7385854544378,226394505096.0,100640000.0
520,9,277.2453918693006,226337530468.0,100640000.0
520,10,252.4879005136044,227396721419.0,100640000.0
520,11,270.89244263223,227472496847.0,100640000.0
520,12,271.56759070608547,226703336427.0,100640000.0
520,13,269.97269304537343,227460445996.0,100640000.0
520,14,269.8839206141628,227478871601.0,100640000.0
520,15,271.3049405097394,227491720194.0,100640000.0
520,16,263.4898738537859,227499417928.0,100640000.0
520,17,268.9300966566681,227152722286.0,100640000.0
520,18,263.7627282671145,227553837427.0,100640000.0
520,19,258.93618300718737,227561578710.0,100640000.0
540,0,276.0441626170763,256367965412.0,104496000.0
540,1,281.4917968350138,255990310259.0,104496000.0
540,2,254.2328431015412,256123619006.0,104496000.0
540,3,272.6766719825577,256593276356.0,104496000.0
540,4,280.1594234667937,256631198194.0,104496000.0
540,5,273.89320099286203,274737602917.0,104496000.0
540,6,274.2582133891875,273247617126.0,104496000.0
540,7,278.57971611131296,254773274963.0,104496000.0
540,8,270.7006881278903,250223088805.0,104496000.0
540,9,274.66949728294753,250333645128.0,104496000.0
540,10,271.76634677046513,250315462682.0,104496000.0
540,11,272.7341370105476,249720524244.0,104496000.0
540,12,273.932540573838,253232938716.0,104496000.0
540,13,273.625144355504,258561755129.0,104496000.0
540,14,265.3404733975142,258702330844.0,104496000.0
